#{"t_start": 1641163817.090802, "env_id": null}
r,l,t
-1.360155,93,3325.132262
2.361321,351,3334.81117
-1.263615,116,3338.208936
-0.907234,167,3343.089589
-1.651483,214,3349.239806
-0.989426,97,3352.181724
13.611329,903,3376.996781
2.933321,287,3385.122459
9.832052,663,3403.596236
3.008832,299,3411.961486
0.094023,173,3416.967389
0.865655,179,3422.101936
15.520318,1001,3449.531961
20.687134,1001,3476.582028
2.969213,281,3484.572643
21.118934,1001,3512.528932
20.880223,1001,3540.449749
19.864429,1001,3568.340358
20.651848,1001,3595.378587
20.854519,1001,3623.361329
-0.124409,152,3627.871027
-0.201566,123,3631.666122
17.438856,1001,3658.934341
19.92634,1001,3686.529946
20.629377,1001,3715.041069
0.023951,123,3718.667076
-0.059996,114,3722.127307
20.308966,1001,3751.132029
-0.149541,111,3754.588389
19.972126,1001,3783.253989
20.258982,1001,3811.784433
20.539284,1001,3840.581453
21.154567,1001,3869.441465
20.919195,1001,3898.655691
21.072674,1001,3927.370706
21.243477,1001,3956.40354
21.094587,1001,3985.762056
21.267054,1001,4015.137305
20.902103,1001,4043.962943
8.852387,570,4060.547782
21.171689,1001,4089.407733
15.238227,694,4109.023823
16.81239,777,4131.212883
17.252271,801,4155.058563
7.373351,497,4169.846726
-0.144698,116,4173.510926
1.084668,179,4178.996783
0.641921,173,4184.345296
1.753158,219,4190.978935
1.646565,205,4197.253148
1.007031,210,4203.638259
2.916739,274,4211.828613
9.5787,683,4232.519194
1.017201,175,4238.029038
-0.009327,122,4242.027829
-0.645549,88,4244.913033
0.977968,176,4250.2961
0.145092,139,4254.557398
3.202171,296,4263.247421
2.286577,242,4270.869758
1.754049,218,4277.518874
0.994502,189,4283.192836
2.20228,243,4290.417983
10.258921,745,4312.697235
0.150282,196,4318.647981
20.538445,1001,4348.102885
-0.533895,104,4351.392769
20.616301,1001,4380.91329
20.342501,1001,4410.0383
21.36469,1001,4438.768839
20.745372,1001,4467.768841
20.950633,1001,4496.968182
21.007009,1001,4526.28566
21.271022,1001,4555.909037
21.281962,1001,4585.047411
21.287674,1001,4614.266908
21.149319,1001,4643.485389
