#{"t_start": 1639947255.8786535, "env_id": null}
r,l,t
15.481556,357,2256.994465
66.218349,1001,2266.335008
58.296175,927,2274.99999
62.438402,1001,2285.275042
65.043372,1001,2294.712206
58.319957,847,2302.634662
56.805486,801,2310.224502
40.850256,673,2316.656429
43.701045,663,2323.017544
11.39388,201,2326.14452
67.10363,1001,2335.58688
44.229659,680,2342.350096
4.350752,104,2343.701842
27.064416,403,2347.832785
36.484917,536,2353.56065
56.173145,880,2362.566399
26.022357,446,2368.280084
12.304081,234,2370.878607
41.860142,587,2376.806644
62.789735,955,2386.196568
66.010502,1001,2396.088697
29.117881,393,2400.229139
63.54333,1001,2413.398434
8.308362,179,2415.564913
34.667511,481,2420.626045
68.902527,1001,2433.095588
66.917653,1001,2442.943362
33.101327,543,2448.239818
34.935759,475,2452.903016
31.887537,479,2458.622487
65.302104,1001,2468.026632
62.526689,1001,2477.606267
55.587953,807,2485.317307
21.877355,330,2488.637111
75.100881,1001,2499.259692
5.98565,117,2500.655298
17.394229,289,2503.593297
51.800623,743,2510.778091
42.233539,583,2516.467765
55.396482,949,2525.564892
69.012433,1001,2535.183141
56.207544,779,2543.838382
54.105094,750,2551.179475
6.231915,132,2552.690504
73.584571,1001,2562.328572
70.620549,1001,2571.938919
34.276185,441,2576.42362
40.345384,564,2583.000725
75.813604,1001,2592.596979
37.306646,548,2597.977128
72.354114,953,2607.174886
46.29838,589,2612.965667
47.90588,651,2620.30484
26.175602,406,2624.456743
50.875489,756,2631.837741
32.392961,432,2636.13409
67.641405,1001,2645.801976
14.063262,237,2648.337727
33.449246,437,2652.794061
16.235615,300,2655.974348
67.540979,884,2665.536753
56.687748,673,2672.07654
71.410129,1001,2681.6739
18.253936,343,2685.18996
54.355908,666,2691.731711
75.054962,1001,2702.312429
79.105497,904,2711.032052
76.760639,1001,2720.567308
19.040753,233,2723.029687
20.259208,335,2726.427054
76.974486,1001,2736.015109
31.072902,404,2740.118391
9.903022,200,2742.270584
17.569301,242,2745.7464
9.163359,167,2747.602235
2.260574,72,2748.568354
50.135979,631,2754.590062
75.149743,1001,2763.961705
77.436151,1001,2773.383892
11.604677,199,2775.478519
71.370392,930,2785.255633
32.264275,456,2789.656513
22.357707,347,2793.149909
81.38708,1001,2802.452138
41.329481,476,2807.095454
17.080043,271,2809.898343
69.662795,833,2817.761734
11.77301,152,2819.436209
57.067545,749,2827.618461
80.787805,1001,2836.974092
62.506805,793,2844.383878
45.850773,542,2849.651885
12.376386,154,2851.385203
21.488849,345,2854.838308
32.015397,417,2858.93365
49.775737,620,2865.814683
74.188552,866,2873.930887
41.187879,1001,2883.259297
85.065771,1001,2892.712414
84.506437,1001,2902.090061
74.903263,901,2911.616893
38.005468,465,2916.09572
80.689623,1001,2925.544927
82.429569,1001,2934.93423
77.187723,1001,2945.397497
22.041262,372,2949.08593
57.086441,704,2956.034614
6.795615,146,2957.770062
82.198579,1001,2967.623621
85.9695,1001,2977.128036
77.201328,1001,2987.577472
84.804343,1001,2997.005759
17.910776,228,2999.361265
13.59196,215,3001.620312
45.425162,489,3006.350438
86.817025,1001,3015.708045
83.514712,1001,3026.361709
79.294054,1001,3036.627243
85.480605,1001,3046.184714
83.346532,1001,3055.87547
88.763891,1001,3067.087501
58.167593,687,3073.898418
87.301618,1001,3084.115402
17.110664,251,3086.824157
86.612613,1001,3097.172521
54.346803,614,3103.82775
82.547033,1001,3115.032762
85.697997,1001,3124.561959
85.337952,926,3138.140731
87.135385,1001,3149.631709
81.627244,1001,3162.897756
5.984111,77,3165.669113
85.667177,1001,3199.375416
88.126762,1001,3209.026541
81.335224,1001,3218.829021
60.671838,753,3227.420479
85.575484,1001,3237.986674
91.382715,1001,3247.914505
81.874045,1001,3258.297822
85.553367,1001,3268.432034
38.035975,431,3274.091762
94.839996,1001,3284.27916
17.955537,234,3286.958216
59.588037,665,3293.936287
79.995304,1001,3304.346895
17.431993,247,3307.046074
104.54126,1001,3318.359019
51.847355,516,3323.872188
63.296362,704,3331.307925
85.393075,1001,3341.772131
13.686276,127,3343.362747
39.023941,447,3348.18131
91.599667,1001,3360.699522
5.724503,89,3361.999887
88.407319,904,3371.752519
83.266377,1001,3381.456439
82.550191,1001,3391.15909
83.534563,962,3402.280466
19.533298,202,3404.999735
93.30822,1001,3415.277435
23.595732,317,3419.040266
22.900945,305,3422.582621
98.012879,1001,3432.62917
93.182359,976,3442.255392
8.209827,75,3443.38111
86.659239,995,3455.359318
97.705724,1001,3465.27116
86.355397,1001,3475.092015
85.941851,1001,3484.982386
6.412041,99,3486.221109
11.828747,168,3488.083561
9.538779,159,3490.87125
95.668681,1001,3500.792538
94.720095,1001,3510.717696
96.179761,1001,3520.694199
97.236837,1001,3531.609967
106.490718,1001,3541.613039
58.444006,650,3548.158263
97.11492,1001,3558.0637
42.783276,448,3562.660477
95.611129,1001,3573.655824
101.089195,1001,3583.629852
95.715498,1001,3593.540361
57.709365,645,3599.999067
102.609734,1001,3609.774797
98.843226,1001,3620.51578
93.277197,1001,3630.153387
94.022208,1001,3639.82472
10.570387,127,3641.324725
103.445578,1001,3651.354519
61.006497,642,3660.12755
101.888563,1001,3670.410143
30.314536,272,3673.238908
60.562276,651,3679.701505
57.02646,530,3685.094412
93.121425,1001,3695.829091
100.442085,1001,3707.518559
17.051858,205,3709.768181
99.141203,1001,3719.527066
101.82825,1001,3729.270479
104.558896,1001,3739.00717
3.904599,61,3739.901934
102.670246,1001,3750.776362
103.346987,1001,3760.556439
99.652764,1001,3770.199259
100.96893,1001,3779.992304
85.432469,862,3789.542704
97.18153,1001,3799.420472
102.609432,1001,3809.189342
96.229378,1001,3818.942766
104.230522,1001,3829.751166
110.912489,1001,3839.536057
109.797101,1001,3849.367687
116.744132,1001,3859.25791
106.980085,1001,3870.195487
113.522975,1001,3880.083599
41.416105,412,3884.335956
107.715555,1001,3894.206179
7.113315,112,3895.577809
120.964355,1001,3905.5407
107.871528,1001,3916.492533
74.284285,748,3923.959334
100.546868,1001,3934.031121
103.460737,1001,3943.951553
60.439993,609,3951.118761
18.726355,272,3954.056518
30.705095,283,3957.072674
29.337417,462,3961.842738
4.865794,57,3962.71181
115.494716,1001,3972.660915
16.23976,210,3974.979807
120.335795,1001,3984.921879
4.248259,60,3985.816339
112.784309,1001,3996.769931
97.440734,899,4005.709774
101.434249,1001,4015.704222
110.266114,1001,4025.939234
106.404854,1001,4036.887774
111.484802,1001,4046.896817
111.987587,1001,4056.859649
117.970326,1001,4066.88001
120.664436,1001,4077.834014
120.504008,1001,4088.299819
112.159508,1001,4098.416551
114.316973,1001,4110.049109
117.056055,1001,4121.655313
111.27288,1001,4134.287194
112.601653,1001,4146.290529
38.225353,464,4151.863583
76.091971,699,4160.778387
111.864248,1001,4174.075929
22.814354,268,4177.681025
110.273794,1001,4190.350964
111.259777,1001,4206.619351
43.708335,411,4213.843066
39.267936,564,4223.62231
62.163994,692,4235.559083
38.878938,571,4244.83516
103.913495,1001,4257.74515
41.195248,403,4263.234418
122.198732,1001,4275.658781
113.770656,1001,4288.797794
103.36993,1001,4304.288099
33.415314,335,4308.65031
48.318738,851,4319.580092
29.624841,260,4323.046856
118.727295,1001,4335.765701
99.221637,899,4347.897748
123.766995,1001,4362.220059
116.184362,1001,4375.037624
119.967024,1001,4391.255277
115.655627,1001,4408.350174
41.58392,371,4415.227203
117.19843,1001,4453.229402
90.347113,782,4489.614287
72.066963,637,4516.348139
84.218066,668,4525.291698
50.729943,462,4531.557837
137.180117,1001,4545.633854
118.777311,1001,4558.04935
31.80515,309,4561.957067
14.881193,162,4564.153748
109.809895,1001,4576.119266
13.481167,90,4577.478298
64.80853,459,4583.118282
111.418588,992,4596.606972
135.243025,1001,4609.563735
119.764357,1001,4622.261381
115.074807,1001,4650.660993
37.240883,326,4666.262439
61.160626,591,4695.023202
133.70124,1001,4709.246506
123.385078,1001,4721.940622
73.017897,599,4729.551114
118.144313,1001,4741.450153
123.678693,1001,4754.370542
109.541446,1001,4766.311444
123.145116,1001,4778.280911
113.781332,1001,4790.255729
121.796103,1001,4803.487983
114.511972,1001,4816.23632
115.096676,1001,4834.484504
22.482605,200,4838.961449
122.050293,1001,4854.959745
124.946952,1001,4870.310467
111.545465,1001,4884.453589
118.66018,1001,4899.020294
113.658459,1001,4912.529302
120.828542,1001,4927.514889
124.642428,1001,4941.374748
87.909944,683,4951.088403
128.207972,1001,4965.323693
133.577813,1001,4980.293374
130.508558,1001,4993.35238
53.809983,433,4999.046381
121.211098,1001,5012.087585
125.87543,1001,5025.092132
121.17387,1001,5038.858353
125.757457,1001,5051.123395
141.114064,1001,5078.355866
125.839193,1001,5094.422013
41.013137,347,5114.721637
23.970685,215,5126.849827
126.26684,1001,5175.492856
69.742588,535,5200.847007
135.668679,1001,5251.12187
130.182364,1001,5299.567094
133.344685,1001,5352.355885
127.282166,1001,5402.27541
142.057513,1001,5452.07133
9.863545,83,5457.863036
28.499504,225,5464.191275
12.277011,132,5466.12626
124.993872,1001,5492.689749
133.210658,1001,5536.431301
135.894564,1001,5592.384752
135.049773,1001,5626.480256
142.226886,1001,5639.514582
139.010532,1001,5660.287815
115.523252,904,5676.716519
11.340324,68,5678.505863
131.500229,1001,5711.839355
123.024682,1001,5756.670521
4.021536,61,5759.418401
127.031127,1001,5773.185075
147.485609,1001,5786.172994
138.876106,1001,5799.500863
144.523604,1001,5812.879834
10.213715,66,5814.087894
127.753546,903,5827.433715
7.897055,63,5828.521784
134.785759,1001,5841.823467
148.536382,1001,5856.75484
142.4123,1001,5900.334241
140.562357,1001,5951.957594
24.732294,191,5962.517855
5.717926,62,5966.99522
124.630376,994,6017.169909
50.019037,396,6038.121655
129.672845,1001,6084.15401
141.37392,1001,6130.765287
69.775732,530,6140.345487
125.049023,1001,6156.713039
142.769101,1001,6173.754037
63.464641,476,6181.46562
9.025976,112,6183.368545
74.57223,530,6191.029051
146.8765,1001,6210.714705
143.182738,1001,6229.237586
157.690737,1001,6246.628647
145.304911,1001,6264.240131
142.349126,1001,6283.663853
145.671686,1001,6302.112248
78.218241,553,6314.356377
6.587251,53,6316.14365
110.920403,857,6334.325134
149.719696,1001,6353.589982
141.299676,1001,6371.492595
8.219197,74,6373.250127
136.191975,1001,6390.935676
104.308145,719,6403.887357
1.451761,41,6405.10048
12.440087,67,6406.760248
32.904641,294,6412.427939
128.574899,1001,6431.802496
141.906186,1001,6450.147077
130.377616,1001,6468.103746
71.535423,521,6477.769123
135.182988,1001,6496.037615
12.707437,85,6498.113415
12.712279,74,6500.001267
6.83051,75,6501.934174
135.829507,1001,6521.817269
99.051474,670,6534.208602
153.267741,1001,6552.251227
138.165745,1001,6570.357208
15.110187,88,6572.364158
112.916315,883,6589.937577
28.781039,214,6594.560814
140.464051,1001,6619.107679
152.927521,1001,6639.430413
22.054884,182,6643.580994
53.266678,368,6652.322315
151.398189,1001,6673.549675
172.817669,1001,6687.299142
134.681234,1001,6700.483754
18.134751,101,6702.167042
151.650929,989,6717.431118
148.813078,1001,6733.760758
10.264062,114,6736.02386
8.168172,76,6737.813283
135.123798,1001,6770.743037
92.541154,521,6777.798464
8.828827,52,6778.760357
36.805777,275,6783.105341
36.355553,274,6787.840605
11.736601,85,6789.308225
19.229905,148,6791.482123
31.049237,189,6794.224316
138.442804,1001,6806.837765
9.831406,54,6807.815376
137.946046,1001,6822.840091
155.126419,1001,6835.960702
82.611074,617,6844.420783
40.327,326,6848.894573
18.993307,149,6851.376064
45.746582,352,6856.734394
48.526498,382,6862.418353
106.234941,713,6873.867032
31.286544,275,6877.86404
154.073137,1001,6892.652305
9.796261,64,6893.779648
6.585421,59,6894.898516
6.716043,51,6895.915513
141.215406,1001,6909.998817
146.305125,1001,6924.215456
157.451359,1001,6939.695225
