#{"t_start": 1639866599.008463, "env_id": null}
r,l,t
-3.468206,81,727.472406
-3.698879,100,728.833887
-5.107013,199,731.768339
-3.082247,66,733.135088
-3.468006,72,734.569937
-5.543253,146,737.242074
-2.875975,46,738.449412
-4.661183,119,740.51795
-6.402298,226,743.96805
-2.67428,37,744.79864
-2.646045,37,745.644001
-4.850807,140,747.633495
-2.962676,50,748.706576
-5.891582,156,750.835996
-3.214319,78,752.238249
-3.157201,56,753.31416
-3.160898,61,754.582836
-3.183248,111,758.256161
-3.556814,77,759.645828
-3.007873,55,760.748015
-3.847276,111,762.49457
-3.27865,72,763.705608
-2.743865,62,764.803427
-3.800769,99,766.274566
-3.176892,72,767.701617
-2.705632,43,768.83616
-3.5939,83,770.647057
-3.037514,52,771.665821
-2.981036,49,772.684594
-3.851802,105,774.241078
-3.121878,66,775.453231
-3.580544,85,776.884701
-3.207949,66,778.083024
-2.722227,36,778.9279
-3.098143,58,780.097944
-4.02595,100,781.754504
-4.949408,180,784.544313
-6.009916,225,787.745626
-3.179094,58,789.18602
-3.217453,63,790.562362
-3.294469,71,792.140567
-4.210468,175,794.985442
-2.954794,49,796.111032
-2.924475,47,797.241908
-2.384427,23,798.034587
-4.329682,112,800.060155
-3.484272,83,801.592316
-2.786679,39,802.559251
-3.500399,88,804.334588
-3.166816,64,805.591248
-3.426121,66,806.933994
-4.358688,129,809.303357
-2.792273,49,810.680275
-9.765509,314,815.87199
-2.56236,30,816.823142
-3.758683,102,818.40187
-4.442491,115,820.080173
-3.01434,53,820.961773
-4.278812,94,822.121156
-4.860813,146,823.749008
-3.461718,78,824.957029
-2.977114,58,825.884447
-2.888084,49,826.887556
-3.052246,67,827.968244
-3.500337,81,829.802525
-2.850522,48,831.162309
-5.588943,186,836.065172
-2.829471,58,837.79481
-2.856479,46,839.410275
-3.059646,55,841.419943
-3.764087,107,843.205147
-3.026182,63,844.49069
-3.133778,63,847.041127
-5.940026,199,851.75951
-4.505908,100,853.487509
-2.83247,45,854.632195
-2.767071,40,855.916701
-6.987989,231,859.163146
-2.804878,42,860.002048
-4.401324,124,862.739847
-9.396758,298,868.78801
-4.508877,83,871.817023
-3.431377,86,874.474563
-4.751999,152,878.330735
-2.743026,38,880.210319
-4.698268,139,883.552475
-7.625973,289,889.119288
-4.240915,101,891.764386
-5.936131,180,896.120998
-2.799902,45,898.581136
-3.209122,66,900.840403
-3.498723,73,903.101457
-3.853119,97,906.052459
-3.112615,57,907.991743
-3.950314,85,910.402847
-5.054994,159,913.976883
-3.106252,113,916.391563
-3.824161,82,918.254241
-5.878938,210,922.492654
-3.037147,64,924.179003
-2.831547,76,926.006879
-3.312497,77,927.83634
-2.972738,52,929.318643
-3.56433,64,931.125272
-2.833574,62,932.999745
-3.403965,76,937.251812
-3.077665,47,938.785344
-7.2298,295,944.315943
-2.831832,47,945.711268
-3.877764,85,947.821438
-3.044582,58,949.402255
-2.847378,51,950.896887
-3.324467,75,952.645144
-3.015372,52,954.043197
-4.151275,96,956.294759
-4.271525,124,959.092031
-3.919157,133,962.210846
-3.537977,68,964.030201
-2.607535,34,965.129373
-5.512585,173,968.392256
-2.928665,58,969.882509
-4.179231,106,972.101187
-3.604671,78,974.006093
-3.407389,83,975.833988
-4.073298,100,978.061333
-4.056948,107,980.262032
-3.525255,80,982.090249
-6.302628,189,985.95794
-3.221692,68,987.658993
-3.032696,57,989.046119
-4.585681,153,991.72923
-2.995957,52,992.790748
-2.737448,47,993.672429
-4.231936,103,995.132428
-6.186467,191,997.262746
-6.000477,234,1000.097619
-4.006897,113,1001.600829
-3.065272,51,1002.608911
-3.321638,69,1003.745416
-3.618655,85,1004.923958
-3.024158,48,1005.729602
-4.717928,145,1007.533532
-8.734685,338,1011.145087
-3.708332,86,1012.314396
-5.070778,153,1015.399148
-3.365471,68,1016.398227
-6.056665,161,1018.313855
-4.250653,128,1019.915344
-7.472693,307,1023.215783
-4.885673,151,1024.985052
-4.302579,144,1026.731996
-4.502037,129,1028.396558
-3.216142,85,1029.668673
-4.820659,155,1031.708487
-2.729341,40,1032.510033
-4.662647,162,1034.61046
-4.730279,138,1036.342801
-4.617495,142,1038.123826
-4.91686,163,1040.179501
-4.180646,155,1042.091432
-4.976258,157,1044.097291
-6.756899,297,1047.398902
-3.031688,55,1048.294425
-3.046516,56,1049.197621
-4.359085,128,1050.865916
-5.174233,182,1052.997534
-5.471252,201,1055.340081
-3.739393,110,1056.827046
-4.888282,126,1058.435142
-4.826502,165,1060.411694
-5.09245,144,1062.245573
-4.909575,164,1064.306335
-3.281836,67,1065.353912
-3.587917,82,1067.763025
-2.814572,51,1068.646756
-4.934078,139,1070.5066
-3.387102,73,1071.604597
-2.607884,36,1072.328557
-5.534353,141,1074.087777
-2.611485,36,1074.837481
-3.211402,84,1076.039975
-3.607268,85,1077.286818
-3.038241,52,1078.157667
-6.87575,233,1080.855057
-4.479768,138,1082.590483
-2.750436,40,1083.414007
-2.6807,43,1084.188764
-4.225038,202,1086.569182
-2.907746,57,1087.531759
-3.573031,74,1088.601181
-3.839361,97,1089.965711
-4.798865,138,1092.679588
-3.73929,81,1094.565616
-3.13839,77,1096.306893
-7.08251,190,1100.49898
-4.488212,145,1103.353119
-3.265359,78,1105.014812
-3.807572,94,1106.946965
-3.713997,89,1108.716292
-3.16387,64,1110.193567
-2.614526,37,1111.277973
-2.839459,46,1112.750526
-5.582419,186,1115.815633
-3.240754,64,1117.198149
-3.688633,96,1118.909796
-3.916111,107,1120.64699
-3.241252,112,1122.379881
-5.791431,214,1125.234607
-2.717392,42,1126.075513
-4.631841,126,1127.830699
-3.35212,108,1129.44782
-4.114127,115,1131.072492
-5.454286,177,1133.453191
-2.909535,48,1134.390169
-3.407693,105,1137.644762
-2.924898,50,1138.68245
-2.664699,38,1139.484761
-2.734693,38,1140.257785
-6.306161,298,1143.577414
-6.274843,191,1145.8698
-4.120614,111,1147.356726
-3.243123,64,1148.446748
-3.40715,105,1149.822223
-2.749429,52,1150.750496
-3.223839,70,1151.904889
-3.556064,69,1152.911533
-7.670974,314,1156.980805
-2.328175,21,1157.787059
-4.363604,119,1159.75452
-2.998002,57,1160.683973
-3.895182,146,1162.371191
-2.730623,43,1163.138493
-3.21186,60,1164.110056
-4.418732,191,1166.853795
-4.307323,120,1169.254172
-3.083601,77,1170.730074
-2.655576,47,1171.906282
-4.117247,132,1173.982919
-4.752444,137,1175.590305
-3.280903,72,1176.680299
-2.971203,57,1177.600777
-2.998452,58,1178.588945
-4.1003,112,1180.336966
-3.79785,101,1181.752328
-2.978061,52,1182.608881
-5.870056,215,1184.998819
-3.314586,111,1186.540565
-2.566098,34,1187.467397
-2.873927,47,1188.733499
-3.148279,66,1190.022303
-2.463918,29,1190.737488
-3.238227,75,1191.870021
-3.285278,78,1192.979462
-3.592301,200,1195.28671
-3.78701,150,1198.380939
-3.245028,69,1199.395155
-3.397614,76,1200.42881
-3.079075,59,1201.324891
-4.600283,133,1203.006573
-3.418983,92,1204.249155
-4.222481,111,1205.718446
-5.72004,175,1208.481924
-4.052786,110,1210.112525
-4.039199,112,1211.70082
-3.25947,73,1212.904127
-3.715713,124,1214.527215
-2.921963,48,1215.365907
-2.786878,46,1216.176426
-4.865214,156,1217.93365
-2.940192,52,1218.826533
-2.707669,37,1219.572075
-2.982004,49,1220.331678
-2.720231,43,1221.092371
-3.589821,93,1222.536191
-3.326176,91,1223.909122
-7.209432,268,1226.590331
-4.069973,128,1228.217654
-4.071196,166,1230.95626
-2.964189,47,1232.20325
-2.927782,52,1233.492123
-3.083466,60,1234.86955
-4.489668,127,1237.289274
-2.582088,40,1238.474179
-2.905078,47,1239.391876
-5.77768,222,1242.211062
-2.879674,49,1243.102533
-3.117068,63,1244.09272
-6.357308,187,1246.267003
-3.393422,63,1247.253211
-2.565845,33,1247.967817
-4.704395,138,1249.602328
-3.956465,107,1251.035753
-4.360632,127,1252.55956
-4.276806,122,1254.833026
-3.054049,82,1256.525833
-4.184325,119,1257.987888
-3.363316,73,1259.066099
-2.789383,51,1260.978856
-2.760212,48,1261.820387
-3.675483,100,1263.132786
-3.479398,83,1264.211471
-3.195612,70,1265.201077
-4.504244,220,1267.633245
-3.76347,109,1268.985622
-9.385773,328,1272.32369
-5.382974,201,1274.453403
-4.233716,95,1275.638109
-3.16763,114,1277.1552
-3.71878,95,1278.424175
-3.511915,87,1279.58706
-4.950313,176,1281.593325
-2.527146,29,1282.289613
-7.282011,302,1286.127234
-2.557969,38,1287.096759
-8.233293,329,1291.103709
-6.752354,227,1293.57054
-5.823222,210,1295.850119
-4.090456,104,1297.151164
-3.157102,54,1298.032989
-3.256379,76,1299.087846
-3.091085,63,1300.063299
-5.320286,198,1302.460148
-3.229038,60,1303.46971
-6.803379,345,1307.408621
-3.005574,62,1308.52686
-5.53321,142,1310.199254
-2.992056,53,1311.154898
-7.001641,305,1315.631608
-3.150691,60,1316.54185
-6.688753,201,1318.718109
-4.29216,110,1320.074087
-3.344895,72,1321.047462
-4.146571,102,1322.29275
-4.252408,128,1323.841358
-3.388686,63,1324.779898
-3.031713,63,1325.68935
-3.348698,128,1327.153955
-5.756565,197,1329.272606
-4.427385,111,1330.62785
-3.457142,77,1331.68307
-5.405,155,1333.451875
-2.794514,45,1334.232243
-4.579145,139,1335.794082
-3.976139,184,1337.847305
-8.343334,434,1342.138732
-4.632291,139,1343.781774
-2.730145,44,1344.529307
-2.832364,46,1345.276653
-3.582904,80,1346.304232
-5.958521,209,1348.625311
-8.234618,343,1352.027981
-3.445158,78,1353.049804
-3.49195,87,1354.163981
-3.044253,57,1355.039212
-2.322427,20,1355.573658
-5.660146,140,1357.134717
-3.629878,101,1358.471314
-3.499525,92,1359.668628
-3.808216,127,1361.922435
-2.724852,41,1363.927294
-2.876713,52,1364.769645
-3.849406,122,1366.219187
-3.799724,109,1367.577434
-2.658704,37,1368.278277
-4.483723,128,1369.796656
-3.156046,70,1370.977735
-6.321676,216,1373.282233
-3.745952,81,1374.337421
-3.498854,85,1375.433783
-4.435241,153,1377.196086
-3.328471,53,1378.021849
-3.581731,79,1379.074576
-2.265269,17,1379.587999
-2.91711,52,1380.378481
-2.576934,30,1381.000827
-2.975988,50,1381.812136
-2.786401,88,1382.95948
-3.27482,71,1383.931674
-3.287837,77,1384.94739
-3.67158,101,1386.184713
-3.195419,66,1387.138965
-4.236906,127,1388.594264
-2.551539,28,1389.200482
-4.342753,138,1390.741979
-2.608385,32,1391.428658
-2.722663,43,1392.161245
-3.022033,69,1393.116786
-3.01238,56,1393.959476
-2.760883,43,1394.697473
-3.805519,93,1395.843652
-3.031117,82,1396.93745
-3.288679,75,1397.936287
-2.995383,58,1398.820582
-2.736984,49,1399.61668
-3.4882,80,1400.662548
-3.446486,106,1401.988964
-2.690784,42,1402.777702
-3.871984,101,1404.038851
-3.93893,104,1405.329602
-4.006286,126,1406.811646
-5.068414,162,1408.612569
-6.023644,177,1410.78531
-2.724829,39,1411.524468
-3.005257,68,1412.475641
-2.337411,22,1413.034261
-3.787135,92,1414.184215
-2.949449,53,1415.000256
-5.007685,161,1416.806739
-3.537696,167,1419.832452
-5.133551,248,1422.457842
-3.846086,104,1423.761426
-2.91531,62,1424.704429
-2.930863,65,1425.788441
-7.036541,218,1428.474834
-7.007736,371,1432.33832
-5.958462,211,1435.315314
-2.832775,71,1436.626281
-3.906049,216,1439.267424
-3.249705,91,1440.638467
-3.209614,78,1442.296984
-4.312909,101,1444.384357
-4.874368,150,1446.413361
-4.441439,121,1448.159279
-5.25128,132,1450.062508
