#{"t_start": 1638277613.2887197, "env_id": null}
r,l,t
0,15,189.217103
0,15,189.615381
0,15,190.014749
0,15,190.415871
0,15,190.815608
0,15,191.225466
0,15,191.640544
0,15,192.071498
0,15,192.502314
0,15,192.930188
0,15,193.357769
0,15,193.965993
0,15,194.489929
0,15,194.923794
0,15,195.330317
0,15,195.735965
0,15,196.135079
0,15,196.532537
0,15,196.931431
0,15,197.328363
0,15,197.729601
0,15,198.131312
0,15,198.530553
0,15,198.928839
0,15,199.330127
0,15,199.732492
0,15,200.134649
0,15,200.538015
0,15,200.940762
0,15,201.34503
0,15,201.746187
0,15,202.147148
0,15,202.548306
0,15,202.948566
0,15,203.35008
0,15,203.751644
0,15,204.152051
0,15,204.554254
0,15,204.960913
0,15,205.365379
0,15,205.768084
0,15,206.169103
0,15,206.569417
0,15,206.966498
0,15,207.363256
0,15,207.762996
0,15,208.157513
0,15,208.55551
0,15,208.952837
0,15,209.348892
0,15,209.74641
0,15,210.145879
0,15,210.546579
0,15,210.948161
0,15,211.35014
0,15,211.748559
0,15,212.146122
0,15,212.544573
0,15,212.943017
0,15,213.34104
0,15,213.743016
0,15,214.139446
0,15,214.538547
0,15,214.937978
0,15,215.338086
0,15,215.7377
0,15,216.139931
0,15,216.538091
0,15,216.950126
0,15,217.348762
0,15,217.742458
0,15,218.140491
0,15,218.537561
0,15,218.932827
0,15,219.327936
0,15,219.725247
0,15,220.120788
0,15,220.515746
0,15,220.914187
0,15,221.315731
0,15,221.71736
0,15,222.155841
0,15,222.586506
0,15,223.005722
0,15,224.425971
0,15,224.887104
0,15,225.299998
0,15,225.70618
0,15,226.110391
0,15,226.513496
0,15,226.927136
0,15,227.329655
0,15,227.730866
0,15,228.128487
0,15,228.52657
0,15,228.923905
0,15,229.319767
0,15,229.718353
0,15,230.11341
0,15,230.509457
0,15,230.906328
0,15,231.307258
0,15,231.710937
0,15,232.131605
0,15,232.538712
0,15,232.942054
0,15,233.337808
0,15,233.734435
0,15,234.129564
0,15,234.52758
0,15,234.92243
0,15,235.318617
0,15,235.720248
0,15,236.122537
0,15,236.523388
0,15,236.924341
0,15,237.323548
0,15,237.723803
0,15,238.118514
0,15,238.515892
0,15,238.91161
0,15,239.308579
0,15,239.707307
0,15,240.102722
0,15,240.498178
0,15,240.894172
0,15,241.290897
0,15,241.689757
0,15,242.088815
0,15,242.489806
0,15,242.888628
0,15,243.286153
0,15,243.682972
0,15,244.080725
0,15,244.476394
0,15,244.873119
0,15,245.270315
0,15,245.666891
0,15,246.064546
0,15,246.462118
0,15,246.860985
0,15,247.2594
0,15,247.658827
0,15,248.061954
0,15,248.459637
0,15,248.858164
0,15,249.254452
0,15,249.651474
0,15,250.047424
0,15,250.443827
0,15,250.83883
0,15,251.238801
0,15,251.634064
0,15,252.030816
0,15,252.430784
0,15,252.832293
0,15,253.23154
0,15,253.634421
0,15,254.030309
0,15,254.425565
0,15,254.822528
0,15,255.218851
0,15,255.640992
0,15,256.089051
0,15,256.488937
0,15,256.887415
0,15,257.283984
0,15,257.680897
0,15,258.077403
0,15,258.473843
0,15,258.871516
0,15,259.274924
0,15,259.676464
0,15,260.073718
0,15,260.471212
0,15,260.870841
0,15,261.269661
0,15,261.672176
0,15,262.072042
0,15,262.474748
0,15,262.877771
0,15,263.280125
0,15,263.679625
0,15,264.077542
0,15,264.477464
0,15,264.883756
0,15,265.287534
0,15,265.690707
0,15,266.131387
0,15,266.55786
0,15,267.004295
0,15,267.417285
0,15,267.821744
0,15,268.219161
0,15,268.618726
0,15,269.017968
0,15,269.415531
0,15,269.814873
0,15,270.216415
0,15,270.618883
0,15,271.038797
0,15,271.479401
0,15,271.907268
0,15,272.377648
0,15,272.838156
0,15,273.289122
0,15,273.686442
0,15,274.081826
0,15,274.477678
0,15,274.875802
0,15,275.274577
0,15,275.679
0,15,276.075779
0,15,276.474035
0,15,276.867335
0,15,277.263244
0,15,277.67057
0,15,278.091709
0,15,278.510609
0,15,278.919363
0,15,279.382155
0,15,279.844318
0,15,280.295947
0,15,280.692963
0,15,281.093135
0,15,281.528091
0,15,281.980032
0,15,282.459475
0,15,282.925354
0,15,283.386233
0,15,283.850279
0,15,284.247633
0,15,284.705606
0,15,285.165609
0,15,285.631258
0,15,286.027724
0,15,286.431825
0,15,286.862883
0,15,287.260791
0,15,287.685019
0,15,288.142852
0,15,288.576019
0,15,289.025662
0,15,289.491022
0,15,289.911338
0,15,290.381168
0,15,290.845726
0,15,291.308725
0,15,291.765701
0,15,292.23059
0,15,292.696056
0,15,293.141167
0,15,293.600074
0,15,294.034725
0,15,294.481605
0,15,294.944242
0,15,295.412282
0,15,295.874553
0,15,296.335517
0,15,296.772365
0,15,297.167378
0,15,297.564918
0,15,297.963382
0,15,298.364975
0,15,298.7639
0,15,299.161766
0,15,299.558616
0,15,299.989118
0,15,300.429833
0,15,300.919416
0,15,301.379055
0,15,301.852782
0,15,302.369435
0,15,302.888727
0,15,303.384811
0,15,303.898291
0,15,304.339539
0,15,304.768318
0,15,305.242719
0,15,305.68803
0,15,306.125128
0,15,306.562263
0,15,306.998383
0,15,307.398944
0,15,307.834434
0,15,308.277711
0,15,308.734532
0,15,309.182834
0,15,309.649589
0,15,310.107119
0,15,310.541228
0,15,311.027856
0,15,311.465264
0,15,311.910032
0,15,312.384028
0,15,312.875281
0,15,313.342005
0,15,313.792721
0,15,314.25669
0,15,314.702718
0,15,315.158521
0,15,315.588678
0,15,316.034518
0,15,316.494827
0,15,316.93572
0,15,317.349851
0,15,317.753324
0,15,318.151938
0,15,318.557145
0,15,318.964403
0,15,319.366769
0,15,319.773383
0,15,320.171824
0,15,320.598737
0,15,321.007344
0,15,321.462314
0,15,321.934126
0,15,322.352156
0,15,322.758122
0,15,323.157253
0,15,323.55686
0,15,323.959424
0,15,324.373008
0,15,324.842166
0,15,325.31592
0,15,325.739303
0,15,326.181946
0,15,326.627347
0,15,327.128134
0,15,327.66265
0,15,328.155839
0,15,328.647468
0,15,329.132504
0,15,329.593826
0,15,330.031109
0,15,330.483554
0,15,330.899615
0,15,331.324543
0,15,331.743705
0,15,332.171285
0,15,332.592684
0,15,333.018687
0,15,333.436472
0,15,333.933355
0,15,334.377141
0,15,334.800499
0,15,335.215787
0,15,335.616552
0,15,336.020358
0,15,336.440215
0,15,336.870606
0,15,337.297673
0,15,337.713271
0,15,338.133455
0,15,338.565463
0,15,338.991845
0,15,339.40971
0,15,340.834224
0,15,341.326545
0,15,341.752772
0,15,342.199579
0,15,342.616392
0,15,343.021954
0,15,343.434669
0,15,343.844711
0,15,344.251282
0,15,344.666883
0,15,345.088716
0,15,345.500801
0,15,345.947948
0,15,346.393922
0,15,346.856284
0,15,347.30209
0,15,347.741541
0,15,348.172103
0,15,348.596273
0,15,349.015775
0,15,349.438084
0,15,349.850981
0,15,350.2635
0,15,350.679056
0,15,351.093412
0,15,351.522744
0,15,351.959539
0,15,352.388867
0,15,352.831395
0,15,353.257769
0,15,353.679945
0,15,354.102273
0,15,354.527326
0,15,354.951056
0,15,355.382557
0,15,355.826038
0,15,356.27951
0,15,356.717137
0,15,357.13607
0,15,357.574866
0,15,358.002041
0,15,358.425185
0,15,358.839739
0,15,359.251415
0,15,359.662041
0,15,360.068673
0,15,360.478903
0,15,360.890444
0,15,361.305098
0,15,361.743845
0,15,362.181429
0,15,362.601123
0,15,363.009595
0,15,363.428297
0,15,363.849141
0,15,364.28258
0,15,364.719646
0,15,365.131558
0,15,365.539677
0,15,365.947152
0,15,366.356367
0,15,366.771037
0,15,367.181738
0,15,367.597947
0,15,368.015299
0,15,368.419229
0,15,368.824477
0,15,369.227971
0,15,369.633198
0,15,370.039274
0,15,370.44689
0,15,370.852981
0,15,371.259461
0,15,371.664412
0,15,372.066996
0,15,372.470501
0,15,372.875966
0,15,373.283635
0,15,373.688009
0,15,374.089419
0,15,374.518283
0,15,374.941768
0,15,375.35419
0,15,375.76862
0,15,376.181812
0,15,376.6001
0,15,377.026527
0,15,377.448741
0,15,377.852603
0,15,378.255383
0,15,378.653947
0,15,379.056491
0,15,379.46396
0,15,379.87249
0,15,380.277027
0,15,380.682796
0,15,381.086922
0,15,381.493339
0,15,381.897328
0,15,382.30697
0,15,382.714427
0,15,383.118689
0,15,383.522938
0,15,383.931258
0,15,384.337662
0,15,384.745899
0,15,385.146383
0,15,385.554732
0,15,385.961549
0,15,386.370008
0,15,386.777123
0,15,387.181037
0,15,387.588143
0,15,387.99448
0,15,388.399044
0,15,388.804189
0,15,389.207002
0,15,389.617719
0,15,390.022521
0,15,390.4273
0,15,390.83609
0,15,391.241553
0,15,391.645426
0,15,392.049169
0,15,392.456251
0,15,392.862794
0,15,393.2667
0,15,393.671887
0,15,394.075064
0,15,394.483375
0,15,394.912844
0,15,395.320276
0,15,395.729767
0,15,396.136729
0,15,396.545314
0,15,396.948288
0,15,397.350497
0,15,397.753466
0,15,398.161167
0,15,398.575977
0,15,398.984677
0,15,399.390812
0,15,399.806248
0,15,400.213777
0,15,400.629307
0,15,401.088595
0,15,401.578473
0,15,402.037222
0,15,402.462259
0,15,402.884045
0,15,403.325548
0,15,403.793441
0,15,404.218837
0,15,404.626212
0,15,405.029324
0,15,405.429829
0,15,405.835261
0,15,406.241055
0,15,406.646124
0,15,407.050712
0,15,407.453363
0,15,407.864393
0,15,408.269381
0,15,408.67415
0,15,409.078765
0,15,409.48486
0,15,409.886499
0,15,410.2909
0,15,410.690707
0,15,411.093152
0,15,411.498275
0,15,411.903809
0,15,412.30319
0,15,412.705789
0,15,413.110165
0,15,413.517709
0,15,413.923655
0,15,414.329068
0,15,414.732942
0,15,415.135589
0,15,415.541075
0,15,415.950069
0,15,416.354111
0,15,416.758875
0,15,417.164237
0,15,417.57056
0,15,417.980449
0,15,418.389041
0,15,418.80066
0,15,419.207113
0,15,419.618069
0,15,420.024076
0,15,420.434796
0,15,420.837103
0,15,421.242178
0,15,421.652158
0,15,422.056483
0,15,422.469528
0,15,422.881219
0,15,423.289397
0,15,423.699889
0,15,424.104685
0,15,424.50847
0,15,424.914325
0,15,425.320736
0,15,425.723619
0,15,426.131072
0,15,426.539757
0,15,426.949915
0,15,427.355147
0,15,427.762671
0,15,428.166157
0,15,428.570781
0,15,428.976891
0,15,429.376823
0,15,429.782208
0,15,430.187947
0,15,430.594805
0,15,431.00263
0,15,431.41155
0,15,431.814567
0,15,432.217865
0,15,432.624217
0,15,433.025169
0,15,433.432685
0,15,433.843125
0,15,434.250988
0,15,434.672981
0,15,435.088707
0,15,435.49942
0,15,435.907823
0,15,436.315798
0,15,436.734244
0,15,437.140471
0,15,437.552397
0,15,437.966799
0,15,438.375305
0,15,438.778796
0,15,439.181304
0,15,439.581579
0,15,439.983701
0,15,440.388979
0,15,440.793811
0,15,441.193345
0,15,441.602482
0,15,442.005934
0,15,442.410399
0,15,442.821672
0,15,443.226456
0,15,443.634652
0,15,444.038701
0,15,444.442594
0,15,444.848185
0,15,445.252126
0,15,445.659858
0,15,446.068079
0,15,446.473311
0,15,446.876867
0,15,447.283508
0,15,447.689178
0,15,448.08872
0,15,448.492116
0,15,448.900473
0,15,449.307031
0,15,449.714442
0,15,450.127177
0,15,450.534065
0,15,450.940195
0,15,451.348264
0,15,451.75175
0,15,452.153135
0,15,452.558667
0,15,452.959078
0,15,455.538711
0,15,456.766991
0,15,457.931859
0,15,459.134787
0,15,460.444236
0,15,461.827535
0,15,463.208278
0,15,464.491338
0,15,465.837188
0,15,467.143292
0,15,468.625208
0,15,469.572006
0,15,470.054145
0,15,470.520964
0,15,470.948252
