#{"t_start": 1639671910.8962977, "env_id": null}
r,l,t
3.444913,210,2317.610754
25.863385,1001,2338.498801
23.379925,930,2358.25123
33.906049,1001,2380.69345
29.255004,1001,2401.271719
20.546071,777,2418.589324
31.256477,1001,2438.501873
1.379696,81,2440.783117
11.022646,558,2452.681049
18.185696,737,2474.571329
31.062422,1001,2499.153998
30.688492,1001,2519.933416
17.198204,624,2534.157961
27.18823,1001,2558.701425
31.732672,1001,2579.414284
28.063332,1001,2600.201479
4.45603,205,2605.087749
15.657239,650,2619.405757
10.286515,359,2627.228293
11.011205,461,2637.266463
2.679007,126,2640.97912
33.254525,1001,2665.768595
19.218459,588,2685.08248
34.200422,1001,2716.87241
6.738133,282,2725.832432
7.642133,328,2736.353296
6.697691,273,2747.834542
27.151557,916,2779.880698
33.134607,1001,2809.141855
32.693006,1001,2835.89131
25.71091,907,2857.383725
6.623691,274,2866.2389
9.627234,370,2875.816717
34.957418,1001,2911.182837
34.044177,1001,2947.838755
33.166879,1001,2981.950562
30.829644,1001,3007.597987
2.617921,189,3012.365871
33.116304,1001,3042.016481
0.953582,83,3044.930602
35.971569,1001,3071.901184
19.195949,749,3092.316472
7.324538,288,3107.423922
9.442366,331,3126.224741
33.998287,1001,3170.772576
17.384501,565,3184.567149
16.900347,514,3197.968046
38.736765,1001,3221.938785
24.768632,713,3238.97484
12.710919,414,3248.94347
0.659479,77,3251.650954
35.158321,1001,3278.346148
6.314324,167,3283.038358
12.498116,399,3293.087736
26.915512,908,3314.901964
25.087627,730,3331.348269
37.188821,1001,3353.772366
13.644449,378,3363.407883
36.982532,1001,3389.657097
4.190886,163,3394.319981
10.254157,362,3403.488632
32.563629,1001,3426.558137
34.788501,1001,3450.906187
40.565792,1001,3479.87851
5.800169,179,3486.033799
3.542162,255,3494.091417
34.961192,903,3517.431093
5.987871,169,3522.212338
39.802906,1001,3544.710287
40.065735,1001,3570.207037
34.867403,1001,3596.752361
35.953663,1001,3620.311899
35.607481,1001,3644.483464
37.630182,1001,3668.358406
7.875109,235,3674.538678
1.552545,130,3678.777978
37.55829,1001,3704.635241
37.23608,1001,3728.940414
16.124823,440,3739.915394
39.032498,1001,3765.818422
37.236216,1001,3792.564148
7.970099,269,3800.186659
13.967237,364,3811.450296
37.922161,1001,3839.411099
40.664059,1001,3867.418513
36.938673,875,3891.998145
12.042536,371,3902.845945
42.564735,1001,3932.842331
39.473869,1001,3958.667836
0.681937,79,3961.475464
9.527211,268,3969.205663
42.253037,1001,3995.022617
43.446446,1001,4023.795856
47.46436,1001,4049.518767
44.275785,1001,4075.346707
40.972004,1001,4100.854591
5.286015,159,4105.708854
38.487324,955,4135.469368
43.842075,1001,4162.020595
43.202791,952,4186.929764
48.545616,1001,4213.484791
4.707267,167,4218.649867
40.964504,1001,4248.280443
51.784145,1001,4275.030697
46.122453,1001,4301.705497
20.589338,485,4316.555938
37.520531,772,4338.139402
3.660997,141,4343.9056
50.076654,1001,4374.965106
48.846526,1001,4401.614363
26.965764,663,4418.940939
45.685035,1001,4444.502955
51.269954,1001,4472.760807
52.610847,1001,4498.800404
4.150962,159,4503.966567
33.448998,684,4521.969222
12.287508,275,4529.472178
50.474312,1001,4558.816871
53.949215,1001,4587.916161
45.037049,1001,4614.036717
16.664552,357,4624.511314
20.430802,473,4638.192013
56.450833,1001,4664.216844
55.95429,1001,4689.345901
31.739893,627,4708.326038
40.805938,859,4730.235583
51.585811,1001,4757.753259
53.962737,1001,4785.12401
50.247174,1001,4815.734343
58.475714,1001,4829.802881
11.845264,258,4833.431163
49.717985,1001,4849.630545
56.241504,1001,4869.969405
4.341415,155,4872.359617
42.618206,871,4886.342529
29.162905,642,4896.300032
39.233419,787,4907.797685
14.911448,350,4912.547483
15.496928,325,4916.716025
56.379033,1001,4928.615479
51.613183,955,4941.180744
51.602455,1001,4952.80098
9.936866,290,4956.488236
54.948931,1001,4968.273257
47.348414,903,4978.696226
54.303646,1001,4991.93219
59.968569,1001,5003.705011
51.500491,1001,5015.116032
54.900197,1001,5026.751798
51.610892,1001,5039.664452
56.65397,1001,5051.274427
56.769602,1001,5062.752019
57.50707,1001,5074.236321
28.204994,554,5080.814309
56.362794,1001,5093.697509
59.214998,1001,5104.996043
56.129277,1001,5118.571323
48.073286,876,5129.125285
59.420522,1001,5142.615396
50.054522,987,5154.451305
60.370875,1001,5166.203622
61.446898,1001,5178.070332
22.440474,420,5184.767451
12.103355,243,5187.885184
10.75967,235,5190.981169
13.996235,232,5193.951185
56.606259,1001,5206.082648
55.804607,1001,5218.036492
24.358306,469,5223.570777
59.171482,1001,5236.805475
34.731295,582,5243.912183
50.231395,1001,5257.575819
57.28254,1001,5270.625213
54.349423,1001,5282.98701
22.097074,416,5290.481178
55.349721,1001,5302.237244
61.768379,1001,5314.518921
47.802109,1001,5326.541553
63.335711,1001,5338.874507
63.343354,1001,5351.740731
63.231404,1001,5366.598094
61.108981,1001,5382.594566
65.690387,1001,5396.266428
65.057901,1001,5411.283572
59.768744,1001,5422.908956
11.966392,268,5426.143545
61.848954,1001,5438.287919
63.276832,1001,5453.378851
66.748948,1001,5468.169599
58.292312,929,5481.574167
64.309705,1001,5495.678397
55.908991,869,5507.548693
64.284621,1001,5525.18264
65.403993,1001,5540.744727
66.217024,1001,5555.904249
66.829085,1001,5570.276891
53.079615,793,5582.885976
71.724341,1001,5594.805266
67.373387,1001,5608.617752
47.677103,768,5621.016827
59.173379,897,5633.007173
69.869037,1001,5644.862543
64.816332,935,5655.31753
9.65879,227,5658.445948
66.621915,1001,5670.562181
35.549007,524,5676.975531
70.017806,1001,5689.425052
73.350615,1001,5703.194671
62.911143,967,5717.144534
39.460986,526,5723.9694
68.769006,1001,5738.565351
71.868341,1001,5752.308451
68.174001,1001,5764.651167
10.637284,222,5767.68195
65.991816,1001,5782.840502
75.440413,1001,5799.409619
27.034854,436,5805.662518
74.601793,1001,5817.330403
70.181793,1001,5830.473676
33.446209,480,5837.933415
75.580542,1001,5850.669951
64.71008,1001,5865.375321
66.7463,1001,5877.422773
10.394254,222,5880.676804
61.771318,871,5890.942879
71.316307,1001,5903.866678
65.628344,1001,5917.991345
47.570881,728,5926.406979
21.186101,369,5930.77308
45.331127,622,5938.351758
74.044907,1001,5949.872218
75.382661,1001,5963.096877
60.298814,881,5974.024641
72.755187,1001,5987.363831
73.442225,1001,6000.495753
73.118518,1001,6014.75921
71.77773,1001,6027.840281
73.978154,1001,6040.138879
76.392925,995,6055.982088
2.761498,92,6057.643944
77.039147,1001,6072.793313
74.036315,1001,6084.867002
71.987916,1001,6097.386279
74.686672,1001,6110.093198
75.618748,1001,6126.268643
75.650831,1001,6141.509428
74.267923,1001,6155.082534
69.234072,1001,6170.021261
74.817157,1001,6211.113399
76.846672,924,6234.44264
23.659162,369,6239.541635
76.494501,1001,6251.738621
76.600708,987,6263.198839
75.681959,1001,6274.886698
65.049376,858,6284.095536
75.049182,1001,6294.528508
25.986767,373,6298.657482
79.301831,1001,6309.102085
77.824654,1001,6320.634681
77.85267,959,6330.569203
53.564736,760,6338.305082
69.313139,1001,6348.393098
76.566883,1001,6359.578821
56.38691,772,6367.380466
77.132435,975,6377.016361
25.333569,377,6380.984661
77.127557,1001,6390.923836
71.421597,1001,6402.17654
44.240789,599,6408.232428
12.803283,208,6410.591508
43.167884,576,6416.473642
75.32064,990,6426.400015
76.496388,938,6436.258696
76.756614,976,6447.432093
77.766043,1001,6457.632858
76.734881,946,6467.130803
78.121378,979,6476.934963
76.605045,996,6488.218679
77.721461,885,6497.29691
30.427702,431,6501.914268
76.892695,980,6511.817541
76.864401,975,6521.551004
76.591464,976,6532.470282
