#{"t_start": 1639498761.9456189, "env_id": null}
r,l,t
103.775127,1001,2865.540874
110.359646,1001,2874.490073
103.717187,1001,2885.768348
110.2638,1001,2895.194245
109.271632,1001,2904.937805
106.10974,959,2914.45955
108.546145,1001,2925.043807
103.373778,1001,2934.976136
110.280108,1001,2945.033687
106.558364,1001,2954.705939
111.157506,1001,2964.994129
107.027508,1001,2973.047959
108.611878,1001,2981.775243
109.698791,1001,2991.060626
107.202496,1001,3000.838375
103.385968,1001,3008.983533
76.033211,731,3015.02002
41.002054,404,3018.57648
77.095604,730,3024.540114
110.526986,1001,3032.543897
111.041585,1001,3041.52128
109.527524,1001,3049.554293
110.586211,1001,3057.600758
110.602995,1001,3066.105846
12.187799,181,3069.094262
110.768895,1001,3078.423814
111.532113,1001,3089.846534
77.408465,733,3095.989458
106.48346,1001,3104.27901
109.53829,1001,3116.961338
99.068898,932,3125.446678
110.36031,1001,3134.04089
50.526155,495,3138.817569
111.496552,1001,3150.689781
108.468269,1001,3161.219553
110.670165,1001,3169.49819
111.763437,1001,3180.012028
110.181074,1001,3190.489542
111.997927,1001,3202.078613
111.434087,1001,3212.950946
112.930437,1001,3223.458559
107.819642,1001,3235.595354
112.61976,1001,3250.662393
109.816786,1001,3260.33333
109.494912,1001,3270.672323
110.895038,1001,3280.376189
110.863799,1001,3290.706686
111.778744,1001,3300.045985
111.638957,1001,3308.423378
108.321079,1001,3316.576568
109.940997,1001,3326.542099
110.88428,1001,3338.93712
111.156111,1001,3347.850197
110.512254,984,3356.933373
110.233658,1001,3367.098285
111.342554,1001,3375.670483
111.213994,1001,3384.220217
111.980654,1001,3392.169719
112.856327,1001,3401.057225
110.246426,1001,3409.02581
110.963365,1001,3417.19138
110.092393,1001,3429.843414
112.378951,1001,3441.20267
89.044486,833,3448.887541
111.682266,1001,3459.167959
111.674558,1001,3468.736298
22.843213,244,3471.071406
111.957864,1001,3480.649228
110.958992,1001,3489.038597
108.383043,1001,3497.43531
109.131596,1001,3505.734491
111.365741,1001,3515.114445
57.126975,530,3519.590627
112.164432,1001,3527.839041
112.389971,1001,3536.148345
110.893047,1001,3544.38417
112.314491,1001,3554.386867
113.849781,1001,3564.013508
111.755646,1001,3574.560434
109.797066,1001,3584.529068
108.882528,1001,3596.07902
112.122188,1001,3606.383552
110.699985,1001,3618.395787
113.256798,1001,3629.380331
112.500845,1001,3640.157066
112.031998,1001,3650.271117
112.230508,1001,3658.21341
111.894859,1001,3667.590337
72.676946,702,3675.060275
111.978515,1001,3683.131987
98.007765,890,3691.351376
110.302725,1001,3699.948428
95.331624,871,3707.298939
112.610432,1001,3717.335627
112.696822,1001,3726.29671
111.384434,1001,3734.430094
73.883443,672,3740.589959
110.257547,1001,3750.638558
114.270185,1001,3758.770656
54.490393,517,3763.302369
113.161433,1001,3771.598441
112.501772,1001,3782.299709
108.973987,1001,3794.770295
112.363829,1001,3806.85187
110.837292,1001,3815.958109
109.109263,1001,3826.759066
107.875664,964,3837.452995
113.522755,1001,3845.934973
112.317827,1001,3854.003942
111.339852,1001,3862.003032
110.969536,1001,3873.135844
113.857008,1001,3883.595344
113.521016,1001,3894.449378
113.906636,1001,3903.150618
112.678408,1001,3912.114282
