#{"t_start": 1639845113.0171168, "env_id": null}
r,l,t
36.789122,1001,3266.689203
36.97896,1001,3275.906007
36.76474,1001,3284.923365
36.760203,1001,3295.215484
36.734425,1001,3304.193089
36.658993,1001,3313.417522
36.216089,1001,3322.306721
36.387111,1001,3331.210741
36.447838,1001,3341.822597
36.644595,1001,3351.565641
36.522252,1001,3360.056274
36.392609,1001,3369.367613
37.075751,1001,3379.655447
36.53576,1001,3389.637297
36.979651,1001,3398.676155
36.533427,1001,3407.417169
36.58495,1001,3417.502777
36.399695,1001,3429.601067
36.259431,1001,3439.825701
37.269319,1001,3449.668067
36.740163,1001,3459.077689
37.288391,1001,3467.442189
36.69658,1001,3475.771898
36.828437,1001,3484.207082
36.772662,1001,3493.544681
37.337099,1001,3501.944497
36.76536,1001,3510.406915
37.013341,1001,3518.860402
36.667896,1001,3528.235163
36.957292,1001,3536.598105
36.919054,1001,3544.93258
37.142984,1001,3553.281549
37.320261,1001,3562.716251
37.292708,1001,3571.002007
37.214327,1001,3579.51757
36.932728,1001,3587.936448
36.867525,1001,3597.311113
37.017826,1001,3605.570861
37.00664,1001,3613.888837
37.354357,1001,3622.389159
36.916989,1001,3631.730693
37.376301,1001,3640.050041
37.349178,1001,3648.543849
36.699479,1001,3656.902804
37.497365,1001,3666.676206
37.479588,1001,3675.224081
37.345999,1001,3683.808034
37.46402,1001,3692.853439
36.841734,1001,3702.077351
37.382748,1001,3710.478441
37.344041,1001,3718.84927
37.102121,1001,3727.286055
37.49607,1001,3735.541274
37.490997,1001,3745.076442
37.035867,1001,3753.411703
37.835978,1001,3761.59273
36.872347,1001,3769.750202
37.229419,1001,3778.994665
37.386188,1001,3787.236122
37.655783,1001,3795.467588
36.910705,1001,3803.69446
37.225359,1001,3812.999032
37.301561,1001,3821.180269
37.551838,1001,3829.456368
37.79549,1001,3837.688145
37.783467,1001,3847.061646
37.605647,1001,3855.329554
37.146421,1001,3863.546671
37.270422,1001,3871.918215
37.671767,1001,3881.166095
38.09879,1001,3889.503376
36.985749,1001,3897.789377
37.164038,1001,3906.033809
37.625082,1001,3915.401033
37.861995,1001,3923.773808
37.171335,1001,3932.191199
37.895763,1001,3940.458828
37.158803,1001,3950.245212
37.697221,1001,3958.544778
37.868939,1001,3967.620645
37.981951,1001,3978.761258
37.371514,1001,3991.321379
38.122372,1001,4001.282625
37.589079,1001,4010.758561
38.032485,1001,4021.385242
37.566035,1001,4032.573872
37.781109,1001,4041.213552
38.033773,1001,4051.092479
37.86442,1001,4062.35792
37.99421,1001,4072.165175
37.816075,1001,4081.413431
38.095285,1001,4090.344543
38.010803,1001,4099.230149
38.262446,1001,4109.478581
38.036074,1001,4118.676118
37.744609,1001,4128.636624
37.950729,1001,4138.163413
37.994468,1001,4147.37842
37.82625,1001,4157.582041
38.043983,1001,4166.380708
37.821215,1001,4175.466038
38.245297,1001,4184.635249
37.992053,1001,4194.976031
38.670953,1001,4204.275674
38.268028,1001,4213.344737
38.053392,1001,4222.39887
38.587869,1001,4233.050577
37.74977,1001,4242.46081
38.534056,1001,4251.906054
38.481606,1001,4262.192158
38.029384,1001,4271.571517
38.767806,1001,4279.935961
38.661875,1001,4288.292079
38.066795,1001,4296.592627
38.076639,1001,4305.913067
38.36187,1001,4314.353734
38.620076,1001,4322.713971
38.01937,1001,4330.988005
38.807998,1001,4340.47185
38.483179,1001,4348.792867
38.643767,1001,4356.970623
38.380466,1001,4365.277147
38.563932,1001,4374.597843
38.545052,1001,4382.802164
38.3162,1001,4391.010125
38.310665,1001,4399.317075
38.178987,1001,4408.655381
38.046327,1001,4417.126619
37.802991,1001,4425.36724
38.738117,1001,4433.622382
38.606266,1001,4443.018623
38.587138,1001,4451.340692
38.2738,1001,4459.586698
38.631148,1001,4468.029506
38.695949,1001,4477.485743
38.233298,1001,4485.881335
38.542302,1001,4494.128889
38.575194,1001,4503.036463
38.606735,1001,4512.594308
38.479718,1001,4520.864486
38.847911,1001,4529.30188
38.882544,1001,4537.67806
38.704213,1001,4546.079604
38.309377,1001,4555.431199
38.500946,1001,4564.226758
38.85276,1001,4572.649217
38.036351,1001,4580.895334
38.538799,1001,4590.206837
39.100755,1001,4598.493524
38.643426,1001,4606.653924
38.802839,1001,4615.064964
38.530363,1001,4624.189817
38.211755,1001,4632.36132
38.988658,1001,4640.501939
38.80199,1001,4648.626436
39.004345,1001,4657.803155
38.422896,1001,4665.957127
38.727369,1001,4674.17667
38.94486,1001,4682.240362
38.765005,1001,4691.522484
39.010232,1001,4699.71765
38.133067,1001,4707.805734
38.853942,1001,4716.005496
38.983963,1001,4725.109935
38.370686,1001,4733.210188
38.083266,1001,4741.501158
38.740888,1001,4750.554703
39.342883,1001,4760.849398
38.096167,1001,4769.151617
39.147275,1001,4777.457472
38.776328,1001,4785.654536
39.067744,1001,4794.798356
38.867683,1001,4802.93511
38.421555,1001,4811.01732
38.622988,1001,4819.104656
38.749343,1001,4828.345323
39.131818,1001,4836.491884
39.093946,1001,4844.576576
38.890619,1001,4852.632796
39.073121,1001,4861.740716
38.801891,1001,4869.957482
38.779651,1001,4878.104378
38.763316,1001,4886.249516
38.708503,1001,4894.500494
38.980727,1001,4903.576213
38.934296,1001,4911.931011
38.323087,1001,4920.173855
38.426962,1001,4929.223244
39.104998,1001,4938.486725
38.863115,1001,4946.688619
39.090494,1001,4954.816378
38.923429,1001,4963.064263
39.167166,1001,4972.319198
39.312091,1001,4980.455683
38.285933,1001,4988.704623
38.903589,1001,4996.945189
39.216833,1001,5006.069106
38.756339,1001,5015.075362
39.450529,1001,5023.390751
39.191358,1001,5031.504566
39.041186,1001,5040.743963
39.158701,1001,5049.014855
38.93023,1001,5057.178304
39.154167,1001,5065.36208
39.075467,1001,5074.694025
39.394286,1001,5082.942205
39.202192,1001,5091.038985
39.356077,1001,5099.270388
39.456101,1001,5108.512254
38.983414,1001,5116.736786
38.987143,1001,5124.961768
39.461201,1001,5133.256679
39.295542,1001,5142.539697
39.421863,1001,5150.821587
39.295645,1001,5159.057706
39.514761,1001,5167.326485
39.345667,1001,5176.672928
39.456245,1001,5184.979879
39.420073,1001,5193.234626
39.201963,1001,5201.605349
39.501438,1001,5210.936811
39.525624,1001,5219.093854
38.953589,1001,5227.501562
38.872485,1001,5236.195894
39.368871,1001,5245.463177
39.186731,1001,5253.627085
38.744307,1001,5261.761622
39.073536,1001,5270.454169
39.047996,1001,5278.664116
38.874025,1001,5287.811985
39.252545,1001,5296.329674
38.821952,1001,5304.526139
39.489954,1001,5312.696169
39.589143,1001,5321.893463
39.136262,1001,5330.188276
39.284091,1001,5338.650195
