#{"t_start": 1639687071.6414385, "env_id": null}
r,l,t
-1.219652,106,799.557052
-1.182732,144,801.167184
-1.05075,33,801.810201
-1.160403,188,803.752571
-1.11791,52,804.56949
-1.137145,81,805.626197
-1.081792,45,806.395384
-1.127104,58,807.241501
-1.083165,39,808.092403
-1.306238,83,810.321324
-1.070356,43,811.074534
-0.937725,63,811.967186
-1.295279,114,813.297258
-0.992627,197,815.426862
-1.136345,94,816.615701
-0.968302,136,818.141369
-1.100618,81,819.242668
-1.047781,24,819.824074
-1.392675,87,820.934134
-1.221207,119,822.483589
-1.616667,174,824.387926
-1.081845,49,825.172743
-1.177535,86,826.27564
-1.099897,38,827.034639
-1.159705,136,828.615454
-0.906122,87,829.760813
-1.503828,235,832.174584
0.034245,298,835.165408
-1.08623,49,835.956647
-1.06223,66,836.917228
-1.094096,45,837.663162
-0.533986,181,839.569019
-1.092345,45,840.344497
-1.104253,87,841.433256
-0.37365,114,842.792758
-1.167643,67,843.740312
-1.480563,115,845.175131
-1.544261,241,847.730487
-1.593921,119,849.168581
-1.060177,30,849.801879
-0.817265,82,850.862323
-1.19392,85,851.97041
-1.049438,33,852.639349
-1.050877,54,853.443805
-1.086318,52,854.25776
-1.109189,58,855.112544
-0.644338,293,858.065766
-1.139482,75,859.10413
-1.057476,78,861.249956
-1.166677,57,862.146504
-1.3273,93,863.316407
-1.04969,25,863.926049
-1.131483,75,864.96149
-1.025547,14,865.472704
-1.706442,154,867.152263
-1.153,72,868.12461
-1.246746,74,869.114784
-1.068931,34,869.773819
-1.068406,49,870.578093
-0.995563,155,872.340128
-1.103692,56,873.241463
-1.113165,89,874.422059
-1.150311,55,875.257874
-1.068946,52,876.072986
-1.196036,88,877.205863
-1.204592,124,878.674468
-1.05043,28,879.293753
-2.834584,462,883.746746
-1.025052,55,884.715535
-0.815056,152,886.833938
-1.041118,49,887.853982
-1.18036,95,889.230808
-1.136671,63,890.265449
-1.204151,58,891.342289
-1.047783,56,892.210989
-1.070742,40,892.937971
-2.228162,243,895.436874
-2.108088,121,896.907646
-1.202792,85,897.993493
-1.106246,52,898.811713
-1.161645,139,900.411385
-1.077386,39,901.120787
-1.419463,203,903.262486
-1.364738,163,905.052238
-1.13156,64,905.963618
-1.063422,50,906.752215
-1.274809,116,908.089674
-1.097744,154,909.792442
-1.294278,103,911.054698
-1.252941,103,912.340878
-1.165259,76,913.355579
-1.159256,72,915.432472
-1.160464,79,916.521443
-0.938519,131,917.997332
-1.387768,108,919.296695
-1.386926,92,920.475803
-1.191787,101,921.700313
-1.16003,61,922.601097
-0.867425,98,923.854561
-1.116242,65,924.792566
-1.130091,69,925.716783
-1.41407,386,929.528134
-1.150156,63,930.449775
-1.291046,139,932.011565
-0.900089,201,934.155921
-1.52938,151,935.850998
-1.068874,46,936.635463
-1.124206,62,937.5423
-1.146527,72,938.539853
-1.177834,64,939.448217
-0.475828,257,942.012157
-0.700778,83,943.111457
-1.690459,155,944.827613
-1.431307,207,946.975932
-1.094173,45,947.745474
-1.129426,77,948.767417
-1.15433,281,951.697127
-1.157308,67,952.638638
-1.04296,37,953.310108
-1.022461,158,955.041044
-1.114614,93,956.206809
-1.329477,247,958.752636
-1.199722,56,959.622196
-1.213264,60,960.498099
0.770363,221,962.75895
-1.011906,181,965.836418
-1.090351,151,967.495231
-1.068264,39,968.200671
-1.067754,33,968.849045
-0.775001,153,970.505769
-1.244795,82,971.578816
-1.04443,24,972.171656
-0.906384,164,973.947159
-1.526301,223,976.294972
-1.592914,266,979.035221
-1.489357,146,980.684249
-1.569332,179,982.599091
-0.627169,145,984.26058
-0.951083,106,985.530398
-1.133742,77,986.55826
-2.016759,161,988.321467
-1.161728,57,989.193656
-1.063684,39,989.98598
-1.140854,53,990.785792
-1.167429,88,991.89335
-1.31042,144,993.498916
-1.047994,69,994.477561
-1.420224,124,995.922326
-1.247456,90,997.079424
-1.485918,232,999.423104
-1.146906,69,1000.380214
-1.996068,186,1002.386502
-1.039888,92,1003.526537
