#{"t_start": 1639835939.7989116, "env_id": null}
r,l,t
35.078929,1001,4848.960227
34.329116,1001,4858.672704
34.221745,1001,4869.633578
34.738553,1001,4881.76948
34.695388,1001,4894.535223
34.329652,1001,4908.121127
34.245003,1001,4919.780888
34.543661,1001,4929.723374
35.355311,1001,4940.220531
34.87401,1001,4950.132601
34.698925,1001,4961.310816
34.184563,1001,4971.182222
35.12665,1001,4981.065422
35.132406,1001,4990.983104
34.719113,1001,5002.190696
34.618769,1001,5013.897163
34.187475,1001,5042.98605
34.647714,1001,5087.308295
33.849235,1001,5137.833785
34.364687,1001,5181.893455
34.811522,1001,5207.764901
35.038282,1001,5218.830112
